lead_date,dry,normal,monsoon,lead_month,Year,region,Month
199507,4.25,16.95,9.8,05,1995,NA,7
199508,0.5,14.25,16.25,05,1995,NA,8
199509,4.1,14.4,11.5,05,1995,NA,9
199510,21.2,8.25,1.55,05,1995,NA,10
199508,0.1,4.95,24.95,08,1995,NA,8
199509,3.95,12.1,14.95,08,1995,NA,9
199510,21.75,8.1,1.15,08,1995,NA,10
199606,17.8,10.15,2.05,02,1996,NA,6
199607,5.55,15.8,9.65,02,1996,NA,7
199608,1.8,15.85,13.35,02,1996,NA,8
199606,14.75,12.7,2.55,05,1996,NA,6
199607,3.15,18.85,9,05,1996,NA,7
199608,0.9,17.9,12.2,05,1996,NA,8
199609,5.15,14.85,10,05,1996,NA,9
199610,22.25,7,1.75,05,1996,NA,10
199608,0.4,12.3,17.3,08,1996,NA,8
199609,5.5,15.75,9.75,08,1996,NA,9
199610,20,9.5,1.5,08,1996,NA,10
199706,13.8,12.45,3.75,02,1997,NA,6
199707,3.6,16.25,11.15,02,1997,NA,7
199708,2.85,14.75,13.4,02,1997,NA,8
199706,9.4,15.45,5.15,05,1997,NA,6
199707,3.2,15.05,12.75,05,1997,NA,7
199708,0.5,15.8,14.7,05,1997,NA,8
199709,4.5,14.75,10.75,05,1997,NA,9
199710,20.15,8.8,2.05,05,1997,NA,10
199708,0.65,10.35,19,08,1997,NA,8
199709,3.4,14.1,13.5,08,1997,NA,9
199710,19.75,8.95,2.3,08,1997,NA,10
199806,14.3,10.1,5.6,02,1998,NA,6
199807,5.05,15,10.95,02,1998,NA,7
199808,1.3,11.4,18.3,02,1998,NA,8
199806,12,13.4,4.6,05,1998,NA,6
199807,2.8,14.95,13.25,05,1998,NA,7
199808,0.55,13.15,17.3,05,1998,NA,8
199809,4.6,12.5,12.9,05,1998,NA,9
199810,17.9,10.1,3,05,1998,NA,10
199808,0.25,10.95,18.8,08,1998,NA,8
199809,3.5,11.8,15.7,08,1998,NA,9
199810,18.65,10.1,2.25,08,1998,NA,10
199906,13.4,12.75,3.85,02,1999,NA,6
199907,4.6,17.8,8.6,02,1999,NA,7
199908,2.6,17.7,10.7,02,1999,NA,8
199906,11.15,14.4,4.45,05,1999,NA,6
199907,1.85,16.45,12.7,05,1999,NA,7
199908,0.55,16.6,13.85,05,1999,NA,8
199909,5.15,12.95,11.9,05,1999,NA,9
199910,21.2,8.1,1.7,05,1999,NA,10
199908,0.2,9.45,20.35,08,1999,NA,8
199909,4.6,12.95,13.45,08,1999,NA,9
199910,21.6,7.8,1.6,08,1999,NA,10
200006,18.8,9.85,1.35,02,2000,NA,6
200007,5.05,19.05,6.9,02,2000,NA,7
200008,2.7,18.2,10.1,02,2000,NA,8
200006,12.8,13.5,3.7,05,2000,NA,6
200007,1.15,17.4,12.45,05,2000,NA,7
200008,0.85,15.3,14.85,05,2000,NA,8
200009,4.85,15.8,9.35,05,2000,NA,9
200010,21.65,7.2,2.15,05,2000,NA,10
200008,1.1,18.85,10.05,08,2000,NA,8
200009,6.35,17.85,6.8,08,2000,NA,9
200010,21.1,7.65,2.25,08,2000,NA,10
200106,14.3,12.3,3.4,02,2001,NA,6
200107,2.85,16.65,11.5,02,2001,NA,7
200108,1.05,15.45,14.5,02,2001,NA,8
200106,12.35,13.7,3.95,05,2001,NA,6
200107,2.35,16.6,12.05,05,2001,NA,7
200108,1.75,14.2,15.05,05,2001,NA,8
200109,4.8,12.65,12.55,05,2001,NA,9
200110,21.2,8,1.8,05,2001,NA,10
200108,0.1,13.75,16.15,08,2001,NA,8
200109,4.3,16.25,10.45,08,2001,NA,9
200110,19.55,9.9,1.55,08,2001,NA,10
200206,13.95,12,4.05,02,2002,NA,6
200207,4,16.8,10.2,02,2002,NA,7
200208,2.6,17.6,10.8,02,2002,NA,8
200206,15.2,11.75,3.05,05,2002,NA,6
200207,2,19.55,9.45,05,2002,NA,7
200208,0.8,16.8,13.4,05,2002,NA,8
200209,3.5,14.35,12.15,05,2002,NA,9
200210,19.7,9.05,2.25,05,2002,NA,10
200208,0.35,12.35,17.3,08,2002,NA,8
200209,7,17.1,6.9,08,2002,NA,9
200210,20.65,9.55,0.8,08,2002,NA,10
200306,14.35,12.1,3.55,02,2003,NA,6
200307,5.7,16.35,8.95,02,2003,NA,7
200308,2.2,17.05,11.75,02,2003,NA,8
200306,13.45,12.4,4.15,05,2003,NA,6
200307,2.85,16.85,11.3,05,2003,NA,7
200308,0.8,16.1,14.1,05,2003,NA,8
200309,2.75,14.5,12.75,05,2003,NA,9
200310,19.6,8.9,2.5,05,2003,NA,10
200308,0.6,17.3,12.1,08,2003,NA,8
200309,3.75,17.8,9.45,08,2003,NA,9
200310,20.85,8.7,1.45,08,2003,NA,10
200406,16.15,11,2.85,02,2004,NA,6
200407,5.35,16.4,9.25,02,2004,NA,7
200408,1.75,14.65,14.6,02,2004,NA,8
200406,10.2,14.3,5.5,05,2004,NA,6
200407,2.45,15.9,12.65,05,2004,NA,7
200408,0.2,14.1,16.7,05,2004,NA,8
200409,4.65,11.75,13.6,05,2004,NA,9
200410,21.25,8.05,1.7,05,2004,NA,10
200408,0.5,17.05,12.45,08,2004,NA,8
200409,2.95,16.45,11.6,08,2004,NA,9
200410,17.2,10.95,2.85,08,2004,NA,10
200506,15.05,10.9,4.05,02,2005,NA,6
200507,3.95,17.25,9.8,02,2005,NA,7
200508,0.75,16.75,13.5,02,2005,NA,8
200506,12.4,13.2,4.4,05,2005,NA,6
200507,0.8,16.2,14,05,2005,NA,7
200508,1.2,13.85,15.95,05,2005,NA,8
200509,5.6,10.75,13.65,05,2005,NA,9
200510,18.75,9.3,2.95,05,2005,NA,10
200508,0.05,12.15,17.8,08,2005,NA,8
200509,5.05,12,13.95,08,2005,NA,9
200510,20.7,8.5,1.8,08,2005,NA,10
200606,18.45,9.55,2,02,2006,NA,6
200607,4.05,18.7,8.25,02,2006,NA,7
200608,2,17.25,11.75,02,2006,NA,8
200606,12.3,14.15,3.55,05,2006,NA,6
200607,3.05,17.3,10.65,05,2006,NA,7
200608,1.6,15.75,13.65,05,2006,NA,8
200609,4.05,13.4,12.55,05,2006,NA,9
200610,20.9,7.25,2.85,05,2006,NA,10
200608,0.65,12.9,16.45,08,2006,NA,8
200609,4.75,15.15,11.1,08,2006,NA,9
200610,21.8,7.85,1.35,08,2006,NA,10
200706,13.1,11.1,5.8,02,2007,NA,6
200707,3.65,18.4,8.95,02,2007,NA,7
200708,0.75,13.75,16.5,02,2007,NA,8
200706,13.25,12.7,4.05,05,2007,NA,6
200707,2.4,16.35,12.25,05,2007,NA,7
200708,0.7,16.45,13.85,05,2007,NA,8
200709,4.5,12.7,12.8,05,2007,NA,9
200710,24,5.85,1.15,05,2007,NA,10
200708,0.1,8.6,21.3,08,2007,NA,8
200709,4,11.75,15.25,08,2007,NA,9
200710,22,7.55,1.45,08,2007,NA,10
200806,14.35,11,4.65,02,2008,NA,6
200807,2.6,19.1,9.3,02,2008,NA,7
200808,1.45,14.65,14.9,02,2008,NA,8
200806,13.1,13.05,3.85,05,2008,NA,6
200807,2.2,17,11.8,05,2008,NA,7
200808,1.6,14.45,14.95,05,2008,NA,8
200809,4.2,11.45,14.35,05,2008,NA,9
200810,20.95,8.05,2,05,2008,NA,10
200808,0.25,14.2,15.55,08,2008,NA,8
200809,5,13.8,12.2,08,2008,NA,9
200810,23.9,5.45,1.65,08,2008,NA,10
200906,13.05,12.65,4.3,02,2009,NA,6
200907,4.25,17.25,9.5,02,2009,NA,7
200908,2.1,19.15,9.75,02,2009,NA,8
200906,11.55,14.2,4.25,05,2009,NA,6
200907,1.45,16.95,12.6,05,2009,NA,7
200908,0.55,16.4,14.05,05,2009,NA,8
200909,3.15,14.25,12.6,05,2009,NA,9
200910,18.95,9.25,2.8,05,2009,NA,10
200908,1.65,18.7,9.65,08,2009,NA,8
200909,4.5,15.3,11.2,08,2009,NA,9
200910,20.85,8.3,1.85,08,2009,NA,10
201006,16.4,10.75,2.85,02,2010,NA,6
201007,5.35,13.5,12.15,02,2010,NA,7
201008,2.7,13.85,14.45,02,2010,NA,8
201006,14.25,12.3,3.45,05,2010,NA,6
201007,3.1,17.35,10.55,05,2010,NA,7
201008,0.8,11.8,18.4,05,2010,NA,8
201009,4.3,10.65,15.05,05,2010,NA,9
201010,21.25,6.95,2.8,05,2010,NA,10
201008,0.1,6.9,23,08,2010,NA,8
201009,2.3,12.25,16.45,08,2010,NA,9
201010,20.8,9.1,1.1,08,2010,NA,10
201106,17.55,10.75,1.7,02,2011,NA,6
201107,5.85,18.35,6.8,02,2011,NA,7
201108,1.15,16.05,13.8,02,2011,NA,8
201106,16,11.65,2.35,05,2011,NA,6
201107,3.05,20,7.95,05,2011,NA,7
201108,0.85,15.7,14.45,05,2011,NA,8
201109,5.25,12.65,12.1,05,2011,NA,9
201110,19.65,8.65,2.7,05,2011,NA,10
201108,1.15,15,13.85,08,2011,NA,8
201109,5.6,14.35,11.05,08,2011,NA,9
201110,20.65,8.45,1.9,08,2011,NA,10
201206,17.05,10.1,2.85,02,2012,NA,6
201207,4.7,17.85,8.45,02,2012,NA,7
201208,1.25,17.7,12.05,02,2012,NA,8
201206,14.5,12.2,3.3,05,2012,NA,6
201207,2.2,18.15,10.65,05,2012,NA,7
201208,0.8,18.85,11.35,05,2012,NA,8
201209,4.45,14.5,11.05,05,2012,NA,9
201210,21.1,7.65,2.25,05,2012,NA,10
201208,0.75,19.8,9.45,08,2012,NA,8
201209,5.5,16.65,8.85,08,2012,NA,9
201210,21.65,7.1,2.25,08,2012,NA,10
201306,15.8,11,3.2,02,2013,NA,6
201307,2.95,18.15,9.9,02,2013,NA,7
201308,3.15,16.2,11.65,02,2013,NA,8
201306,15.15,11.3,3.55,05,2013,NA,6
201307,2.8,17.9,10.3,05,2013,NA,7
201308,1.5,16.1,13.4,05,2013,NA,8
201309,4.45,12.75,12.8,05,2013,NA,9
201310,17.35,11.05,2.6,05,2013,NA,10
201308,1.25,14.25,14.5,08,2013,NA,8
201309,5.25,14.05,11.7,08,2013,NA,9
201310,19.8,9.4,1.8,08,2013,NA,10
201406,13.4,12.85,3.75,02,2014,NA,6
201407,3.7,18.5,8.8,02,2014,NA,7
201408,1.3,15.85,13.85,02,2014,NA,8
201406,13.15,12.65,4.2,05,2014,NA,6
201407,2.45,18.4,10.15,05,2014,NA,7
201408,0.45,10.6,19.95,05,2014,NA,8
201409,4.6,13,12.4,05,2014,NA,9
201410,19.6,9.25,2.15,05,2014,NA,10
201408,0.15,13.15,16.7,08,2014,NA,8
201409,3.45,13.9,13.65,08,2014,NA,9
201410,18.3,10.2,2.5,08,2014,NA,10
201506,12.8,11.7,5.5,02,2015,NA,6
201507,3.85,14.9,12.25,02,2015,NA,7
201508,1.45,14.3,15.25,02,2015,NA,8
201506,6.7,14.75,8.55,05,2015,NA,6
201507,1.65,13.1,16.25,05,2015,NA,7
201508,0.85,13.8,16.35,05,2015,NA,8
201509,2.85,15.15,12,05,2015,NA,9
201510,16.6,9.9,4.5,05,2015,NA,10
201508,1.95,16.3,11.75,08,2015,NA,8
201509,5.05,15.3,10.65,08,2015,NA,9
201510,17.6,10.75,2.65,08,2015,NA,10
201606,14.65,11.2,4.15,02,2016,NA,6
201607,4.65,16.6,9.75,02,2016,NA,7
201608,0.95,16.55,13.5,02,2016,NA,8
201606,8.15,14.9,6.95,05,2016,NA,6
201607,1.2,14.4,15.4,05,2016,NA,7
201608,0.45,14.6,15.95,05,2016,NA,8
201609,2.5,10.05,17.45,05,2016,NA,9
201610,18,10.15,2.85,05,2016,NA,10
201608,0.1,7.65,22.25,08,2016,NA,8
201609,4.5,14.25,12.25,08,2016,NA,9
201610,19.55,9.8,1.65,08,2016,NA,10
201706,14.45,11.7,3.85,02,2017,NA,6
201707,4.05,15.4,11.55,02,2017,NA,7
201708,1.55,15.65,13.8,02,2017,NA,8
201706,11.15,13.65,5.2,05,2017,NA,6
201707,0.95,17.5,12.55,05,2017,NA,7
201708,0.75,13.35,16.9,05,2017,NA,8
201709,4.4,12.8,12.8,05,2017,NA,9
201710,17.9,10.5,2.6,05,2017,NA,10
201708,0,8.7,21.3,08,2017,NA,8
201709,2.55,15,13.45,08,2017,NA,9
201710,19.7,8,3.3,08,2017,NA,10
201806,13.95,12.8,3.25,02,2018,NA,6
201807,4.2,14.6,12.2,02,2018,NA,7
201808,1.45,16.9,12.65,02,2018,NA,8
201806,12.75,12.35,4.9,05,2018,NA,6
201807,1.7,18.4,10.9,05,2018,NA,7
201808,0.9,15,15.1,05,2018,NA,8
201809,1.15,14.9,13.95,05,2018,NA,9
201810,17.25,11.3,2.45,05,2018,NA,10
201808,0.35,12.25,17.4,08,2018,NA,8
201809,5.25,15,10.75,08,2018,NA,9
201810,17.85,10.65,2.5,08,2018,NA,10
201906,12.2,12.7,5.1,02,2019,NA,6
201907,2.85,14.75,13.4,02,2019,NA,7
201908,1.55,15.1,14.35,02,2019,NA,8
201906,11,13.25,5.75,05,2019,NA,6
201907,1.7,14.8,14.5,05,2019,NA,7
201908,0.6,13.45,16.95,05,2019,NA,8
201909,1.85,14.3,13.85,05,2019,NA,9
201910,16.2,11.05,3.75,05,2019,NA,10
201908,0.8,15.3,13.9,08,2019,NA,8
201909,3.5,15.05,12.45,08,2019,NA,9
201910,20.95,8.05,2,08,2019,NA,10
