lead_date,dry,normal,monsoon,lead_month,Year,region,Month
198309,8.92,15.68,5.4,05,1983,AZ_West,9
198310,23.76,6.92,0.32,05,1983,AZ_West,10
198306,18.6,11,0.4,06,1983,AZ_West,6
198307,12.2,14.36,4.44,06,1983,AZ_West,7
198308,4.88,16.36,9.76,06,1983,AZ_West,8
198309,10.84,14.96,4.2,06,1983,AZ_West,9
198310,24.04,6.64,0.32,06,1983,AZ_West,10
198307,9.92,15.84,4.24,07,1983,AZ_West,7
198308,5.8,15.92,9.28,07,1983,AZ_West,8
198309,13.16,13.8,4.04,07,1983,AZ_West,9
198310,23.84,5.76,0.4,07,1983,AZ_West,10
198308,1.52,6.8,21.68,08,1983,AZ_West,8
198309,7.2,16.4,7.4,08,1983,AZ_West,9
198310,18.6,11.52,0.88,08,1983,AZ_West,10
198406,23.8,5.88,0.32,04,1984,AZ_West,6
198407,8.4,15.56,7.04,04,1984,AZ_West,7
198408,2.08,15.2,13.72,04,1984,AZ_West,8
198409,8.88,15.76,5.36,04,1984,AZ_West,9
198410,23.4,7.16,0.44,04,1984,AZ_West,10
198406,23.28,5.84,0.88,05,1984,AZ_West,6
198407,7,17.08,6.92,05,1984,AZ_West,7
198408,1.44,13.96,15.6,05,1984,AZ_West,8
198409,10,14.2,5.8,05,1984,AZ_West,9
198410,23.2,7.08,0.72,05,1984,AZ_West,10
198406,20.84,8.72,0.44,06,1984,AZ_West,6
198407,4.36,16.28,10.36,06,1984,AZ_West,7
198408,1.72,13.72,15.56,06,1984,AZ_West,8
198409,6.76,17.28,5.96,06,1984,AZ_West,9
198410,22.88,7.48,0.64,06,1984,AZ_West,10
198407,0.8,16.6,12.6,07,1984,AZ_West,7
198408,2.4,12.6,16,07,1984,AZ_West,8
198409,11.68,12.84,6.48,07,1984,AZ_West,9
198410,22.4,6.8,0.8,07,1984,AZ_West,10
198408,0.72,11.92,17.36,08,1984,AZ_West,8
198409,9.64,16.84,4.52,08,1984,AZ_West,9
198410,23.16,7.68,0.16,08,1984,AZ_West,10
198506,23.4,6.24,0.36,04,1985,AZ_West,6
198507,8.52,15.8,6.68,04,1985,AZ_West,7
198508,4.04,14.44,12.52,04,1985,AZ_West,8
198509,9.44,16.12,4.44,04,1985,AZ_West,9
198510,21.08,9.32,0.6,04,1985,AZ_West,10
198506,22.28,6.96,0.76,05,1985,AZ_West,6
198507,5.52,15.92,9.56,05,1985,AZ_West,7
198508,2.84,14,14.16,05,1985,AZ_West,8
198509,12.24,13.28,4.48,05,1985,AZ_West,9
198510,21.48,8.84,0.68,05,1985,AZ_West,10
198506,21.36,8.24,0.4,06,1985,AZ_West,6
198507,6.24,15.52,9.24,06,1985,AZ_West,7
198508,3.88,14.28,12.84,06,1985,AZ_West,8
198509,10.76,14.12,5.12,06,1985,AZ_West,9
198510,23.8,6.52,0.68,06,1985,AZ_West,10
198507,7.48,14.6,7.92,07,1985,AZ_West,7
198508,4.2,16.64,10.16,07,1985,AZ_West,8
198509,12.84,14.28,3.88,07,1985,AZ_West,9
198510,24.16,5.56,0.28,07,1985,AZ_West,10
198508,2.76,20.72,6.52,08,1985,AZ_West,8
198509,11.44,14.68,4.88,08,1985,AZ_West,9
198510,21.92,8.68,0.4,08,1985,AZ_West,10
198606,20.56,8.56,0.88,04,1986,AZ_West,6
198607,7.72,16.92,6.36,04,1986,AZ_West,7
198608,2.48,18.12,10.4,04,1986,AZ_West,8
198609,8,14.32,7.68,04,1986,AZ_West,9
198610,19.72,9.2,2.08,04,1986,AZ_West,10
198606,22.04,7.44,0.52,05,1986,AZ_West,6
198607,4.92,15.16,10.92,05,1986,AZ_West,7
198608,1.04,14.76,15.2,05,1986,AZ_West,8
198609,7.44,16.28,6.28,05,1986,AZ_West,9
198610,20.24,9.92,0.84,05,1986,AZ_West,10
198606,20.56,9.28,0.16,06,1986,AZ_West,6
198607,4.68,17.24,9.08,06,1986,AZ_West,7
198608,1.68,13.84,15.48,06,1986,AZ_West,8
198609,6.32,17.68,6,06,1986,AZ_West,9
198610,20.12,10.16,0.72,06,1986,AZ_West,10
198607,8.2,14.52,7.28,07,1986,AZ_West,7
198608,1.48,14.28,15.24,07,1986,AZ_West,8
198609,9.8,15.76,5.44,07,1986,AZ_West,9
198610,20.56,8.44,1,07,1986,AZ_West,10
198608,4.88,17.48,7.64,08,1986,AZ_West,8
198609,9.12,16.24,5.64,08,1986,AZ_West,9
198610,18.2,11.24,1.56,08,1986,AZ_West,10
198706,26.16,3.8,0.04,04,1987,AZ_West,6
198707,12.88,14.04,4.08,04,1987,AZ_West,7
198708,6.04,17.08,7.88,04,1987,AZ_West,8
198709,11.04,13.76,5.2,04,1987,AZ_West,9
198710,24.4,6.44,0.16,04,1987,AZ_West,10
198706,22.76,6.48,0.76,05,1987,AZ_West,6
198707,10.4,15.16,5.44,05,1987,AZ_West,7
198708,3.68,15.88,11.44,05,1987,AZ_West,8
198709,10.52,15.12,4.36,05,1987,AZ_West,9
198710,21.48,8.76,0.76,05,1987,AZ_West,10
198706,17.52,10.96,1.52,06,1987,AZ_West,6
198707,8.76,15.12,7.12,06,1987,AZ_West,7
198708,4.4,16,10.6,06,1987,AZ_West,8
198709,10.32,14.88,4.8,06,1987,AZ_West,9
198710,22.56,7.84,0.6,06,1987,AZ_West,10
198707,19.08,7.68,3.24,07,1987,AZ_West,7
198708,5.8,14.8,10.4,07,1987,AZ_West,8
198709,14.36,13.08,3.56,07,1987,AZ_West,9
198710,25.56,4.36,0.08,07,1987,AZ_West,10
198708,1.44,15.96,12.6,08,1987,AZ_West,8
198709,12.44,14.04,4.52,08,1987,AZ_West,9
198710,23.96,6.44,0.6,08,1987,AZ_West,10
198806,23.92,5.76,0.32,04,1988,AZ_West,6
198807,9.44,14.48,7.08,04,1988,AZ_West,7
198808,3.12,15.16,12.72,04,1988,AZ_West,8
198809,8.36,15.76,5.88,04,1988,AZ_West,9
198810,23.68,6.92,0.4,04,1988,AZ_West,10
198806,23.76,6.2,0.04,05,1988,AZ_West,6
198807,7.6,15.24,8.16,05,1988,AZ_West,7
198808,1.6,11.8,17.6,05,1988,AZ_West,8
198809,8.84,15.2,5.96,05,1988,AZ_West,9
198810,21.52,8.92,0.56,05,1988,AZ_West,10
198806,23.8,6.08,0.12,06,1988,AZ_West,6
198807,6.44,13.92,10.64,06,1988,AZ_West,7
198808,2.64,13.92,14.44,06,1988,AZ_West,8
198809,11.68,13.44,4.88,06,1988,AZ_West,9
198810,23.72,6.72,0.56,06,1988,AZ_West,10
198807,6.68,18.92,4.4,07,1988,AZ_West,7
198808,3.84,14.2,12.96,07,1988,AZ_West,8
198809,12.28,12.72,6,07,1988,AZ_West,9
198810,24.44,5.32,0.24,07,1988,AZ_West,10
198808,2.4,15.6,12,08,1988,AZ_West,8
198809,11.76,12.4,6.84,08,1988,AZ_West,9
198810,25.12,5.6,0.28,08,1988,AZ_West,10
198906,25.2,4.44,0.36,04,1989,AZ_West,6
198907,5.56,16.24,9.2,04,1989,AZ_West,7
198908,2.04,13.32,15.64,04,1989,AZ_West,8
198909,5.76,15.64,8.6,04,1989,AZ_West,9
198910,21.36,9.28,0.36,04,1989,AZ_West,10
198906,21.52,7.88,0.6,05,1989,AZ_West,6
198907,5.48,15.84,9.68,05,1989,AZ_West,7
198908,0.72,12.56,17.72,05,1989,AZ_West,8
198909,6.28,15.92,7.8,05,1989,AZ_West,9
198910,22.48,7.56,0.96,05,1989,AZ_West,10
198906,23.44,6.52,0.04,06,1989,AZ_West,6
198907,6.08,16.32,8.6,06,1989,AZ_West,7
198908,1.56,14.64,14.8,06,1989,AZ_West,8
198909,11.16,13.16,5.68,06,1989,AZ_West,9
198910,24.48,6.36,0.16,06,1989,AZ_West,10
198907,11.92,13.36,4.72,07,1989,AZ_West,7
198908,3.48,16.12,11.4,07,1989,AZ_West,8
198909,15.28,11.72,4,07,1989,AZ_West,9
198910,24.04,5.68,0.28,07,1989,AZ_West,10
198908,2.76,17.12,10.12,08,1989,AZ_West,8
198909,10.8,14.16,6.04,08,1989,AZ_West,9
198910,22.76,7.56,0.68,08,1989,AZ_West,10
199006,26.16,3.72,0.12,04,1990,AZ_West,6
199007,10.72,13.76,6.52,04,1990,AZ_West,7
199008,3.4,14,13.6,04,1990,AZ_West,8
199009,9.92,14.28,5.8,04,1990,AZ_West,9
199010,22.8,7.4,0.8,04,1990,AZ_West,10
199006,25.2,4.04,0.76,05,1990,AZ_West,6
199007,9.48,13.64,7.88,05,1990,AZ_West,7
199008,2.84,15.12,13.04,05,1990,AZ_West,8
199009,9.28,15.36,5.36,05,1990,AZ_West,9
199010,20.96,9.44,0.6,05,1990,AZ_West,10
199006,25.32,4.08,0.6,06,1990,AZ_West,6
199007,7.44,14.12,9.44,06,1990,AZ_West,7
199008,2.16,16.24,12.6,06,1990,AZ_West,8
199009,8.4,16,5.6,06,1990,AZ_West,9
199010,21.12,9.28,0.6,06,1990,AZ_West,10
199007,1.36,17.04,11.6,07,1990,AZ_West,7
199008,2.48,15.44,13.08,07,1990,AZ_West,8
199009,9.84,14.52,6.64,07,1990,AZ_West,9
199010,22.6,6.84,0.56,07,1990,AZ_West,10
199008,6.88,16.68,6.44,08,1990,AZ_West,8
199009,10.32,15.4,5.28,08,1990,AZ_West,9
199010,21.96,8.12,0.92,08,1990,AZ_West,10
199106,24.76,4.92,0.32,04,1991,AZ_West,6
199107,9.12,15.96,5.92,04,1991,AZ_West,7
199108,3.64,12.96,14.4,04,1991,AZ_West,8
199109,5.8,16.52,7.68,04,1991,AZ_West,9
199110,18.36,10.96,1.68,04,1991,AZ_West,10
199106,23.52,6.04,0.44,05,1991,AZ_West,6
199107,7.04,15.2,8.76,05,1991,AZ_West,7
199108,3.2,14.92,12.88,05,1991,AZ_West,8
199109,8.16,14.64,7.2,05,1991,AZ_West,9
199110,18.64,10.64,1.72,05,1991,AZ_West,10
199106,13.68,15.12,1.2,06,1991,AZ_West,6
199107,10.12,14.08,6.8,06,1991,AZ_West,7
199108,2.44,15.44,13.12,06,1991,AZ_West,8
199109,8.04,15.88,6.08,06,1991,AZ_West,9
199110,19.12,10.88,1,06,1991,AZ_West,10
199107,9.28,16.52,4.2,07,1991,AZ_West,7
199108,4.52,14.6,11.88,07,1991,AZ_West,8
199109,8.52,15.56,6.92,07,1991,AZ_West,9
199110,19.64,9.44,0.92,07,1991,AZ_West,10
199108,1.52,15.56,12.92,08,1991,AZ_West,8
199109,6.6,16.76,7.64,08,1991,AZ_West,9
199110,18.08,10.6,2.32,08,1991,AZ_West,10
199206,24.12,5.56,0.32,04,1992,AZ_West,6
199207,12.56,12.68,5.76,04,1992,AZ_West,7
199208,4.72,16.44,9.84,04,1992,AZ_West,8
199209,11.04,13.04,5.92,04,1992,AZ_West,9
199210,22.64,8.16,0.2,04,1992,AZ_West,10
199206,22.08,7.44,0.48,05,1992,AZ_West,6
199207,11.48,14.32,5.2,05,1992,AZ_West,7
199208,2.44,16.24,12.32,05,1992,AZ_West,8
199209,9,15.36,5.64,05,1992,AZ_West,9
199210,23.08,7.28,0.64,05,1992,AZ_West,10
199206,23.4,6.48,0.12,06,1992,AZ_West,6
199207,10.36,15.32,5.32,06,1992,AZ_West,7
199208,3.04,15.56,12.4,06,1992,AZ_West,8
199209,11.52,14.16,4.32,06,1992,AZ_West,9
199210,21.24,9.24,0.52,06,1992,AZ_West,10
199207,11.8,13.8,4.4,07,1992,AZ_West,7
199208,3.2,18.08,9.72,07,1992,AZ_West,8
199209,10.08,16.44,4.48,07,1992,AZ_West,9
199210,22.12,6.92,0.96,07,1992,AZ_West,10
199208,2.28,15.76,11.96,08,1992,AZ_West,8
199209,9.16,16.4,5.44,08,1992,AZ_West,9
199210,20.28,9.36,1.36,08,1992,AZ_West,10
199306,21.88,7.76,0.36,04,1993,AZ_West,6
199307,9.76,15.44,5.8,04,1993,AZ_West,7
199308,4.44,17.04,9.52,04,1993,AZ_West,8
199309,11.28,14.04,4.68,04,1993,AZ_West,9
199310,23.68,6.92,0.4,04,1993,AZ_West,10
199306,22.2,7.24,0.56,05,1993,AZ_West,6
199307,8.44,15.96,6.6,05,1993,AZ_West,7
199308,1.68,13.32,16,05,1993,AZ_West,8
199309,9.56,14.68,5.76,05,1993,AZ_West,9
199310,21.28,9.08,0.64,05,1993,AZ_West,10
199306,15.92,13.16,0.92,06,1993,AZ_West,6
199307,6.96,14.6,9.44,06,1993,AZ_West,7
199308,2.36,11.96,16.68,06,1993,AZ_West,8
199309,10.32,13.16,6.52,06,1993,AZ_West,9
199310,21.28,8.96,0.76,06,1993,AZ_West,10
199307,9.24,17.28,3.48,07,1993,AZ_West,7
199308,4.44,17,9.56,07,1993,AZ_West,8
199309,9.32,14.52,7.16,07,1993,AZ_West,9
199310,21.68,7.8,0.52,07,1993,AZ_West,10
199308,3.6,18.96,7.44,08,1993,AZ_West,8
199309,9.36,14.92,6.72,08,1993,AZ_West,9
199310,22.28,8.08,0.64,08,1993,AZ_West,10
199406,21.6,8.08,0.32,04,1994,AZ_West,6
199407,7,15.6,8.4,04,1994,AZ_West,7
199408,2.08,15.56,13.36,04,1994,AZ_West,8
199409,6.16,15.88,7.96,04,1994,AZ_West,9
199410,19.24,10.4,1.36,04,1994,AZ_West,10
199406,23.96,5.6,0.44,05,1994,AZ_West,6
199407,7.6,16.12,7.28,05,1994,AZ_West,7
199408,2,15.08,13.92,05,1994,AZ_West,8
199409,7.16,15.44,7.4,05,1994,AZ_West,9
199410,20.64,9.36,1,05,1994,AZ_West,10
199406,22.68,6.08,1.24,06,1994,AZ_West,6
199407,5.96,17.84,7.2,06,1994,AZ_West,7
199408,2.16,15.92,12.92,06,1994,AZ_West,8
199409,9.68,15.16,5.16,06,1994,AZ_West,9
199410,21.84,8.84,0.32,06,1994,AZ_West,10
199407,15.72,9.2,5.08,07,1994,AZ_West,7
199408,2.52,15.72,12.76,07,1994,AZ_West,8
199409,8.48,16.68,5.84,07,1994,AZ_West,9
199410,19.68,9.12,1.2,07,1994,AZ_West,10
199408,3.76,16.04,10.2,08,1994,AZ_West,8
199409,7.24,15.72,8.04,08,1994,AZ_West,9
199410,18.28,11.28,1.44,08,1994,AZ_West,10
199506,21.4,8.04,0.56,04,1995,AZ_West,6
199507,9.76,15.48,5.76,04,1995,AZ_West,7
199508,3.48,13.72,13.8,04,1995,AZ_West,8
199509,9.96,14.32,5.72,04,1995,AZ_West,9
199510,20.56,9.24,1.2,04,1995,AZ_West,10
199506,22.2,7.32,0.48,05,1995,AZ_West,6
199507,11.48,14.64,4.88,05,1995,AZ_West,7
199508,3.28,14.44,13.28,05,1995,AZ_West,8
199509,8.8,15.16,6.04,05,1995,AZ_West,9
199510,22.56,8,0.44,05,1995,AZ_West,10
199506,21.52,8.48,0,06,1995,AZ_West,6
199507,7.04,14.04,9.92,06,1995,AZ_West,7
199508,3.12,13.96,13.92,06,1995,AZ_West,8
199509,10.44,15.88,3.68,06,1995,AZ_West,9
199510,20.96,9.6,0.44,06,1995,AZ_West,10
199507,7.96,15.8,6.24,07,1995,AZ_West,7
199508,6.08,15.28,9.64,07,1995,AZ_West,8
199509,14.24,12.72,4.04,07,1995,AZ_West,9
199510,24.56,5.16,0.28,07,1995,AZ_West,10
199508,4.24,15.28,10.48,08,1995,AZ_West,8
199509,14.32,11.88,4.8,08,1995,AZ_West,9
199510,24.32,6.4,0.28,08,1995,AZ_West,10
199606,26.16,3.52,0.32,04,1996,AZ_West,6
199607,9.48,14.2,7.32,04,1996,AZ_West,7
199608,3.52,15.92,11.56,04,1996,AZ_West,8
199609,12.12,14.36,3.52,04,1996,AZ_West,9
199610,24.16,6.24,0.6,04,1996,AZ_West,10
199606,25,4.68,0.32,05,1996,AZ_West,6
199607,9.36,14.2,7.44,05,1996,AZ_West,7
199608,2.08,14.2,14.72,05,1996,AZ_West,8
199609,8.48,16.24,5.28,05,1996,AZ_West,9
199610,23.12,7.12,0.76,05,1996,AZ_West,10
199606,24.28,5.52,0.2,06,1996,AZ_West,6
199607,5.24,15.44,10.32,06,1996,AZ_West,7
199608,1.84,15.88,13.28,06,1996,AZ_West,8
199609,7.24,15.96,6.8,06,1996,AZ_West,9
199610,22.6,8.16,0.24,06,1996,AZ_West,10
199607,2.76,18.16,9.08,07,1996,AZ_West,7
199608,3.44,15.56,12,07,1996,AZ_West,8
199609,11.56,14.28,5.16,07,1996,AZ_West,9
199610,23.64,6.24,0.12,07,1996,AZ_West,10
199608,4.24,16.16,9.6,08,1996,AZ_West,8
199609,11.16,14.64,5.2,08,1996,AZ_West,9
199610,26.08,4.44,0.48,08,1996,AZ_West,10
199706,22.64,7.08,0.28,04,1997,AZ_West,6
199707,9.44,14.12,7.44,04,1997,AZ_West,7
199708,1.96,13.6,15.44,04,1997,AZ_West,8
199709,8.08,16.6,5.32,04,1997,AZ_West,9
199710,20.56,8.52,1.92,04,1997,AZ_West,10
199706,21.48,8.04,0.48,05,1997,AZ_West,6
199707,6.88,13.84,10.28,05,1997,AZ_West,7
199708,3.28,15.48,12.24,05,1997,AZ_West,8
199709,7.4,15.84,6.76,05,1997,AZ_West,9
199710,20.56,8.72,1.72,05,1997,AZ_West,10
199706,20.84,8.36,0.8,06,1997,AZ_West,6
199707,6.12,15.24,9.64,06,1997,AZ_West,7
199708,1.84,15.64,13.52,06,1997,AZ_West,8
199709,6.16,16.56,7.28,06,1997,AZ_West,9
199710,20.16,9.44,1.4,06,1997,AZ_West,10
199707,13.68,10.72,5.6,07,1997,AZ_West,7
199708,1.84,15.48,13.68,07,1997,AZ_West,8
199709,8.28,16.4,6.32,07,1997,AZ_West,9
199710,20.32,8.6,1.08,07,1997,AZ_West,10
199708,0.72,10.32,18.96,08,1997,AZ_West,8
199709,7.68,14.52,8.8,08,1997,AZ_West,9
199710,19.12,9.44,2.44,08,1997,AZ_West,10
199806,22.28,7.52,0.2,04,1998,AZ_West,6
199807,9.92,15.4,5.68,04,1998,AZ_West,7
199808,1.04,14.64,15.32,04,1998,AZ_West,8
199809,8.64,14.8,6.56,04,1998,AZ_West,9
199810,23.6,6.24,1.16,04,1998,AZ_West,10
199806,20.12,9.2,0.68,05,1998,AZ_West,6
199807,7.88,14.52,8.6,05,1998,AZ_West,7
199808,2.2,14.2,14.6,05,1998,AZ_West,8
199809,7.52,14.64,7.84,05,1998,AZ_West,9
199810,23.52,6,1.48,05,1998,AZ_West,10
199806,22.44,7.04,0.52,06,1998,AZ_West,6
199807,5.88,14.24,10.88,06,1998,AZ_West,7
199808,1.64,11.24,18.12,06,1998,AZ_West,8
199809,7.6,14.4,8,06,1998,AZ_West,9
199810,23.84,6.64,0.52,06,1998,AZ_West,10
199807,9.88,14.2,5.92,07,1998,AZ_West,7
199808,2.92,13.48,14.6,07,1998,AZ_West,8
199809,11.08,12.48,7.44,07,1998,AZ_West,9
199810,25.2,4.6,0.2,07,1998,AZ_West,10
199808,1.4,17.12,11.48,08,1998,AZ_West,8
199809,6.96,15.28,8.76,08,1998,AZ_West,9
199810,21.88,8.24,0.88,08,1998,AZ_West,10
199906,25.16,4.2,0.64,04,1999,AZ_West,6
199907,5.88,16.8,8.32,04,1999,AZ_West,7
199908,2.24,11.8,16.96,04,1999,AZ_West,8
199909,9.6,13.24,7.16,04,1999,AZ_West,9
199910,22.96,7.44,0.6,04,1999,AZ_West,10
199906,23.8,5.64,0.56,05,1999,AZ_West,6
199907,4.92,16.36,9.72,05,1999,AZ_West,7
199908,2.16,12.28,16.56,05,1999,AZ_West,8
199909,8.96,15.88,5.16,05,1999,AZ_West,9
199910,24.56,6.24,0.2,05,1999,AZ_West,10
199906,24.28,5.36,0.36,06,1999,AZ_West,6
199907,5.36,13.88,11.76,06,1999,AZ_West,7
199908,1.64,11.4,17.96,06,1999,AZ_West,8
199909,10.28,12.68,7.04,06,1999,AZ_West,9
199910,25.8,4.88,0.32,06,1999,AZ_West,10
199907,4.8,15.12,10.08,07,1999,AZ_West,7
199908,3,16.44,11.56,07,1999,AZ_West,8
199909,13.64,12.68,4.68,07,1999,AZ_West,9
199910,26.8,3,0.2,07,1999,AZ_West,10
199908,4.08,18.36,7.56,08,1999,AZ_West,8
199909,9.96,14.4,6.64,08,1999,AZ_West,9
199910,28.12,2.72,0.16,08,1999,AZ_West,10
200006,25.6,4.16,0.24,04,2000,AZ_West,6
200007,5.8,13.72,11.48,04,2000,AZ_West,7
200008,3.92,12.2,14.88,04,2000,AZ_West,8
200009,8.72,14.48,6.8,04,2000,AZ_West,9
200010,24.16,6.44,0.4,04,2000,AZ_West,10
200006,23.8,6.04,0.16,05,2000,AZ_West,6
200007,6.8,15.36,8.84,05,2000,AZ_West,7
200008,1.6,12.16,17.24,05,2000,AZ_West,8
200009,9.48,12.6,7.92,05,2000,AZ_West,9
200010,25.08,5.64,0.28,05,2000,AZ_West,10
200006,23.6,5.76,0.64,06,2000,AZ_West,6
200007,5.36,12.84,12.8,06,2000,AZ_West,7
200008,1.44,11.92,17.64,06,2000,AZ_West,8
200009,8.28,16.72,5,06,2000,AZ_West,9
200010,22.44,7.8,0.76,06,2000,AZ_West,10
200007,12.88,13.72,3.4,07,2000,AZ_West,7
200008,4.08,17,9.92,07,2000,AZ_West,8
200009,12.84,14.64,3.52,07,2000,AZ_West,9
200010,24.48,5.36,0.16,07,2000,AZ_West,10
200008,1.92,17.72,10.36,08,2000,AZ_West,8
200009,12.88,14.12,4,08,2000,AZ_West,9
200010,23.88,6.84,0.28,08,2000,AZ_West,10
200106,22.76,6.88,0.36,04,2001,AZ_West,6
200107,9.44,14.48,7.08,04,2001,AZ_West,7
200108,1.72,14.36,14.92,04,2001,AZ_West,8
200109,9.2,15.64,5.16,04,2001,AZ_West,9
200110,22.24,7.84,0.92,04,2001,AZ_West,10
200106,24.44,5.12,0.44,05,2001,AZ_West,6
200107,7.48,14.76,8.76,05,2001,AZ_West,7
200108,3.04,14.64,13.32,05,2001,AZ_West,8
200109,13.72,11.6,4.68,05,2001,AZ_West,9
200110,23.08,7,0.92,05,2001,AZ_West,10
200106,24.76,4.76,0.48,06,2001,AZ_West,6
200107,5.56,15.68,9.76,06,2001,AZ_West,7
200108,2.36,12.12,16.52,06,2001,AZ_West,8
200109,8.36,14.84,6.8,06,2001,AZ_West,9
200110,23.8,6.8,0.4,06,2001,AZ_West,10
200107,5.28,16,8.72,07,2001,AZ_West,7
200108,3.64,13.52,13.84,07,2001,AZ_West,8
200109,13.08,12.76,5.16,07,2001,AZ_West,9
200110,23.44,6.04,0.52,07,2001,AZ_West,10
200108,1.8,11,17.2,08,2001,AZ_West,8
200109,8.64,15,7.36,08,2001,AZ_West,9
200110,22.48,7.8,0.72,08,2001,AZ_West,10
200206,24.96,4.44,0.6,04,2002,AZ_West,6
200207,8.76,14.32,7.92,04,2002,AZ_West,7
200208,3.24,14.16,13.6,04,2002,AZ_West,8
200209,7.84,16.2,5.96,04,2002,AZ_West,9
200210,21.72,8.32,0.96,04,2002,AZ_West,10
200206,25,4.68,0.32,05,2002,AZ_West,6
200207,7.6,14.56,8.84,05,2002,AZ_West,7
200208,3.28,14.68,13.04,05,2002,AZ_West,8
200209,9.08,14.44,6.48,05,2002,AZ_West,9
200210,20.24,10,0.76,05,2002,AZ_West,10
200206,26.12,3.68,0.2,06,2002,AZ_West,6
200207,8.52,14.36,8.12,06,2002,AZ_West,7
200208,1.6,14.64,14.76,06,2002,AZ_West,8
200209,7.08,16.96,5.96,06,2002,AZ_West,9
200210,20.48,9.48,1.04,06,2002,AZ_West,10
200207,10.72,12.88,6.4,07,2002,AZ_West,7
200208,2.4,17.6,11,07,2002,AZ_West,8
200209,12.6,14.72,3.68,07,2002,AZ_West,9
200210,21.56,7.84,0.6,07,2002,AZ_West,10
200208,2.24,17.12,10.64,08,2002,AZ_West,8
200209,10.24,15.04,5.72,08,2002,AZ_West,9
200210,20.12,9.08,1.8,08,2002,AZ_West,10
200306,24.84,4.52,0.64,04,2003,AZ_West,6
200307,7.48,14,9.52,04,2003,AZ_West,7
200308,1.24,16.04,13.72,04,2003,AZ_West,8
200309,8.76,16,5.24,04,2003,AZ_West,9
200310,22.4,7.48,1.12,04,2003,AZ_West,10
200306,24.76,4.88,0.36,05,2003,AZ_West,6
200307,5.88,16.8,8.32,05,2003,AZ_West,7
200308,1.96,13.4,15.64,05,2003,AZ_West,8
200309,8.96,13.36,7.68,05,2003,AZ_West,9
200310,22.36,8,0.64,05,2003,AZ_West,10
200306,25.96,3.64,0.4,06,2003,AZ_West,6
200307,9.04,15.04,6.92,06,2003,AZ_West,7
200308,2.76,14.12,14.12,06,2003,AZ_West,8
200309,10.28,14.72,5,06,2003,AZ_West,9
200310,23.6,6.8,0.6,06,2003,AZ_West,10
200307,12.96,10.16,6.88,07,2003,AZ_West,7
200308,3.64,15,12.36,07,2003,AZ_West,8
200309,13.8,13.44,3.76,07,2003,AZ_West,9
200310,25.76,3.76,0.48,07,2003,AZ_West,10
200308,4.72,14.52,10.76,08,2003,AZ_West,8
200309,11.56,13.6,5.84,08,2003,AZ_West,9
200310,23.88,6.32,0.8,08,2003,AZ_West,10
200406,23.64,5.8,0.56,04,2004,AZ_West,6
200407,5.68,13.88,11.44,04,2004,AZ_West,7
200408,2.28,14.2,14.52,04,2004,AZ_West,8
200409,9.08,15.24,5.68,04,2004,AZ_West,9
200410,23.36,7.12,0.52,04,2004,AZ_West,10
200406,23.68,5.76,0.56,05,2004,AZ_West,6
200407,5.72,16.44,8.84,05,2004,AZ_West,7
200408,2.56,15.44,13,05,2004,AZ_West,8
200409,9.4,14.56,6.04,05,2004,AZ_West,9
200410,20.24,9.24,1.52,05,2004,AZ_West,10
200406,27.16,2.84,0,06,2004,AZ_West,6
200407,6.28,14.36,10.36,06,2004,AZ_West,7
200408,2.04,12.68,16.28,06,2004,AZ_West,8
200409,9.44,16.32,4.24,06,2004,AZ_West,9
200410,20.76,9.08,1.16,06,2004,AZ_West,10
200407,18.56,8.36,3.08,07,2004,AZ_West,7
200408,6.96,15.8,8.24,07,2004,AZ_West,8
200409,13.72,12.84,4.44,07,2004,AZ_West,9
200410,23.6,6.2,0.2,07,2004,AZ_West,10
200408,6.76,18.88,4.36,08,2004,AZ_West,8
200409,12.72,14.48,3.8,08,2004,AZ_West,9
200410,22.96,7.04,1,08,2004,AZ_West,10
200506,24.72,5.12,0.16,04,2005,AZ_West,6
200507,9.24,14.72,7.04,04,2005,AZ_West,7
200508,2.64,13.96,14.4,04,2005,AZ_West,8
200509,8.64,14.48,6.88,04,2005,AZ_West,9
200510,23.32,6.76,0.92,04,2005,AZ_West,10
200506,21.72,7.76,0.52,05,2005,AZ_West,6
200507,6.8,15.2,9,05,2005,AZ_West,7
200508,1.16,13.68,16.16,05,2005,AZ_West,8
200509,8.2,14.68,7.12,05,2005,AZ_West,9
200510,22.8,7.72,0.48,05,2005,AZ_West,10
200506,27.16,2.8,0.04,06,2005,AZ_West,6
200507,10.56,14.72,5.72,06,2005,AZ_West,7
200508,2.96,12.04,16,06,2005,AZ_West,8
200509,9.8,14.08,6.12,06,2005,AZ_West,9
200510,23.16,6.96,0.88,06,2005,AZ_West,10
200507,15.16,9.84,5,07,2005,AZ_West,7
200508,3.88,16.48,10.64,07,2005,AZ_West,8
200509,13.48,13.16,4.36,07,2005,AZ_West,9
200510,25.6,4.08,0.32,07,2005,AZ_West,10
200508,0.28,7.84,21.88,08,2005,AZ_West,8
200509,10.6,13.6,6.8,08,2005,AZ_West,9
200510,24.04,6.76,0.2,08,2005,AZ_West,10
200606,23.16,6.32,0.52,04,2006,AZ_West,6
200607,7.68,15.6,7.72,04,2006,AZ_West,7
200608,2.44,14.6,13.96,04,2006,AZ_West,8
200609,11.84,13.08,5.08,04,2006,AZ_West,9
